temp,feelslike,precip,snow,windspeed,visibility,month,day,hour,prev_day_avg_temp,is_weekend,Load
79.8,79.8,0.0,0.0,0.9,9.9,6,27,0,79.875,0,7216.1
78.3,78.3,0.0,0.0,4.0,9.9,6,27,1,79.875,0,6756.5
76.4,76.4,0.0,0.0,5.9,9.9,6,27,2,79.875,0,6396.7
75.6,75.6,0.0,0.0,4.8,9.9,6,27,3,79.875,0,6209.7
74.2,74.2,0.0,0.0,2.0,9.9,6,27,4,79.875,0,6045.5
73.1,73.1,0.0,0.0,0.5,9.9,6,27,5,79.875,0,6053.4
72.4,72.4,0.0,0.0,2.6,9.9,6,27,6,79.875,0,6301.4
74.4,74.4,0.0,0.0,2.7,9.9,6,27,7,79.875,0,6975.6
77.4,77.4,0.0,0.0,3.7,9.9,6,27,8,79.875,0,7629.4
80.0,81.1,0.0,0.0,4.4,9.9,6,27,9,79.875,0,8121.1
82.6,83.2,0.0,0.0,3.4,9.9,6,27,10,79.875,0,8492.0
84.4,84.4,0.0,0.0,2.6,9.9,6,27,11,79.875,0,8745.0
87.3,86.5,0.0,0.0,6.2,9.9,6,27,12,79.875,0,8793.449999999999
87.6,86.0,0.0,0.0,7.2,9.9,6,27,13,79.875,0,8793.449999999999
88.4,86.3,0.0,0.0,6.7,9.9,6,27,14,79.875,0,8793.449999999999
87.6,85.7,0.0,0.0,7.4,9.9,6,27,15,79.875,0,8793.449999999999
87.6,86.0,0.0,0.0,6.0,9.9,6,27,16,79.875,0,8793.449999999999
87.2,85.5,0.0,0.0,6.8,9.9,6,27,17,79.875,0,8793.449999999999
87.1,84.9,0.0,0.0,5.4,9.9,6,27,18,79.875,0,8793.449999999999
86.8,84.7,0.0,0.0,5.7,9.9,6,27,19,79.875,0,8793.449999999999
85.2,83.3,0.0,0.0,4.2,9.9,6,27,20,79.875,0,8592.2
84.1,82.5,0.0,0.0,5.3,9.9,6,27,21,79.875,0,8403.3
83.1,81.9,0.0,0.0,4.9,9.9,6,27,22,79.875,0,8198.9
81.7,81.1,0.0,0.0,3.1,9.9,6,27,23,79.875,0,7799.8
79.8,79.8,0.0,0.0,2.2,9.9,6,28,0,81.7625,0,7320.1
77.8,77.8,0.0,0.0,1.3,9.9,6,28,1,81.7625,0,6868.7
76.8,76.8,0.0,0.0,3.2,9.9,6,28,2,81.7625,0,6517.8
75.1,75.1,0.0,0.0,4.2,9.9,6,28,3,81.7625,0,6239.6
75.3,75.3,0.0,0.0,3.4,9.9,6,28,4,81.7625,0,6094.9
74.3,74.3,0.0,0.0,3.6,9.9,6,28,5,81.7625,0,6111.3
73.7,73.7,0.0,0.0,1.5,9.9,6,28,6,81.7625,0,6380.2
75.4,75.4,0.0,0.0,1.5,9.9,6,28,7,81.7625,0,7006.8
78.2,78.2,0.0,0.0,0.5,9.9,6,28,8,81.7625,0,7658.0
80.6,81.5,0.0,0.0,0.5,9.9,6,28,9,81.7625,0,8129.9
83.0,83.1,0.0,0.0,1.8,9.9,6,28,10,81.7625,0,8518.1
84.6,84.0,0.0,0.0,6.3,9.9,6,28,11,81.7625,0,8751.4
86.7,85.4,0.0,0.0,2.3,9.9,6,28,12,81.7625,0,8793.449999999999
87.5,86.4,0.0,0.0,4.6,9.9,6,28,13,81.7625,0,8793.449999999999
87.8,86.8,0.0,0.0,2.0,9.9,6,28,14,81.7625,0,8793.449999999999
87.7,86.9,0.0,0.0,1.5,9.9,6,28,15,81.7625,0,8793.449999999999
88.8,87.8,0.0,0.0,1.9,9.9,6,28,16,81.7625,0,8793.449999999999
87.4,87.5,0.0,0.0,2.8,9.9,6,28,17,81.7625,0,8793.449999999999
85.9,86.1,0.0,0.0,5.0,9.9,6,28,18,81.7625,0,8793.449999999999
83.9,83.9,0.0,0.0,6.2,9.9,6,28,19,81.7625,0,8691.2
83.7,82.8,0.0,0.0,9.6,9.9,6,28,20,81.7625,0,8314.2
82.7,82.3,0.0,0.0,7.0,9.9,6,28,21,81.7625,0,8161.0
81.2,81.1,0.0,0.0,7.8,9.9,6,28,22,81.7625,0,7939.2
80.2,80.7,0.0,0.0,6.6,9.9,6,28,23,81.7625,0,7600.7
79.2,79.2,0.0,0.0,5.9,9.9,6,29,0,81.58749999999999,1,7214.4
78.2,78.2,0.0,0.0,6.1,9.9,6,29,1,81.58749999999999,1,6845.4
77.9,77.9,0.0,0.0,5.6,9.9,6,29,2,81.58749999999999,1,6609.9
77.3,77.3,0.0,0.0,6.4,9.9,6,29,3,81.58749999999999,1,6368.0
76.1,76.1,0.0,0.0,2.0,9.9,6,29,4,81.58749999999999,1,6203.5
75.9,75.9,0.0,0.0,5.1,9.9,6,29,5,81.58749999999999,1,6148.6
75.1,75.1,0.0,0.0,4.6,9.9,6,29,6,81.58749999999999,1,6144.6
76.1,76.1,0.0,0.0,1.7,9.9,6,29,7,81.58749999999999,1,6425.7
78.4,78.4,0.0,0.0,5.0,9.9,6,29,8,81.58749999999999,1,6823.8
80.3,82.9,0.0,0.0,4.6,9.9,6,29,9,81.58749999999999,1,7328.1
82.3,85.6,0.0,0.0,5.6,9.9,6,29,10,81.58749999999999,1,7795.2
84.2,87.5,0.0,0.0,5.7,9.9,6,29,11,81.58749999999999,1,8172.9
87.6,89.4,0.0,0.0,7.5,9.9,6,29,12,81.58749999999999,1,8410.1
89.6,90.4,0.0,0.0,4.1,9.9,6,29,13,81.58749999999999,1,8531.2
90.6,90.7,0.0,0.0,7.5,9.9,6,29,14,81.58749999999999,1,8631.3
90.6,91.6,0.0,0.0,6.4,9.9,6,29,15,81.58749999999999,1,8733.6
89.7,91.1,0.0,0.0,8.5,9.9,6,29,16,81.58749999999999,1,8782.9
87.3,88.9,0.0,0.0,14.8,9.9,6,29,17,81.58749999999999,1,8677.7
74.0,74.0,0.0,0.0,8.2,9.9,6,29,18,81.58749999999999,1,8046.5
76.7,76.7,0.0,0.0,8.0,9.9,6,29,19,81.58749999999999,1,7968.6
75.9,75.9,0.0,0.0,7.0,9.9,6,29,20,81.58749999999999,1,7739.2
75.4,75.4,0.0,0.0,14.0,9.9,6,29,21,81.58749999999999,1,7619.7
74.7,74.7,0.0,0.0,9.3,9.9,6,29,22,81.58749999999999,1,7471.2
74.3,74.3,0.0,0.0,8.4,9.9,6,29,23,81.58749999999999,1,7222.8
74.6,74.6,0.0,0.0,7.4,9.9,6,30,0,80.30833333333334,1,6895.7
73.7,73.7,0.0,0.0,8.0,9.9,6,30,1,80.30833333333334,1,6642.2
73.7,73.7,0.0,0.0,4.2,9.9,6,30,2,80.30833333333334,1,6329.3
73.5,73.5,0.0,0.0,6.5,9.9,6,30,3,80.30833333333334,1,6135.1
73.3,73.3,0.0,0.0,6.2,9.9,6,30,4,80.30833333333334,1,5987.5
72.6,72.6,0.0,0.0,5.6,9.9,6,30,5,80.30833333333334,1,5892.5
72.5,72.5,0.0,0.0,7.4,9.9,6,30,6,80.30833333333334,1,5830.7
73.3,73.3,0.0,0.0,7.2,9.9,6,30,7,80.30833333333334,1,6017.0
74.7,74.7,0.0,0.0,7.6,9.9,6,30,8,80.30833333333334,1,6341.6
76.2,76.2,0.0,0.0,14.1,9.9,6,30,9,80.30833333333334,1,6650.4
78.5,78.5,0.0,0.0,6.2,9.9,6,30,10,80.30833333333334,1,6990.4
80.1,81.0,0.0,0.0,11.2,9.9,6,30,11,80.30833333333334,1,7223.1
81.9,81.6,0.0,0.0,9.4,9.9,6,30,12,80.30833333333334,1,7337.0
83.1,82.7,0.0,0.0,11.3,9.9,6,30,13,80.30833333333334,1,7378.9
82.9,82.0,0.0,0.0,10.3,9.9,6,30,14,80.30833333333334,1,7376.3
80.7,80.4,0.0,0.0,17.4,9.9,6,30,15,80.30833333333334,1,7333.7
76.6,76.6,0.0,0.0,11.7,9.9,6,30,16,80.30833333333334,1,7111.8
79.2,79.2,0.0,0.0,11.3,9.9,6,30,17,80.30833333333334,1,7200.9
79.1,79.1,0.0,0.0,18.35,9.9,6,30,18,80.30833333333334,1,7219.5
78.8,78.8,0.0,0.0,14.3,9.9,6,30,19,80.30833333333334,1,7093.4
77.6,77.6,0.0,0.0,9.7,9.9,6,30,20,80.30833333333334,1,6953.2
76.3,76.3,0.0,0.0,11.5,9.9,6,30,21,80.30833333333334,1,6969.7
74.4,74.4,0.0,0.0,8.9,9.9,6,30,22,80.30833333333334,1,6858.7
72.4,72.4,0.0,0.0,7.3,9.9,6,30,23,80.30833333333334,1,6579.3
71.4,71.4,0.0,0.0,8.4,9.9,7,1,0,76.65416666666667,0,6165.6
69.7,69.7,0.0,0.0,4.6,9.9,7,1,1,76.65416666666667,0,5842.8
68.6,68.6,0.0,0.0,6.4,9.9,7,1,2,76.65416666666667,0,5610.0
67.5,67.5,0.0,0.0,7.8,9.9,7,1,3,76.65416666666667,0,5446.1
67.1,67.1,0.0,0.0,10.3,9.9,7,1,4,76.65416666666667,0,5368.6
66.4,66.4,0.0,0.0,5.2,9.9,7,1,5,76.65416666666667,0,5412.2
66.0,66.0,0.0,0.0,7.7,9.9,7,1,6,76.65416666666667,0,5645.8
66.7,66.7,0.0,0.0,6.3,9.9,7,1,7,76.65416666666667,0,6211.6
68.9,68.9,0.0,0.0,4.9,9.9,7,1,8,76.65416666666667,0,6786.8
71.7,71.7,0.0,0.0,3.2,9.9,7,1,9,76.65416666666667,0,7220.4
74.0,74.0,0.0,0.0,9.5,9.9,7,1,10,76.65416666666667,0,7543.1
76.3,76.3,0.0,0.0,6.6,9.9,7,1,11,76.65416666666667,0,7770.0
80.8,80.7,0.0,0.0,6.5,9.9,7,1,12,76.65416666666667,0,7955.7
80.9,80.7,0.0,0.0,8.6,9.9,7,1,13,76.65416666666667,0,8064.6
83.5,82.4,0.0,0.0,5.6,9.9,7,1,14,76.65416666666667,0,8211.7
83.4,82.4,0.0,0.0,5.2,9.9,7,1,15,76.65416666666667,0,8385.6
84.2,82.9,0.0,0.0,4.9,9.9,7,1,16,76.65416666666667,0,8492.2
84.4,82.8,0.0,0.0,5.0,9.9,7,1,17,76.65416666666667,0,8611.5
83.4,82.2,0.0,0.0,7.5,9.9,7,1,18,76.65416666666667,0,8527.4
82.5,81.8,0.0,0.0,7.2,9.9,7,1,19,76.65416666666667,0,8266.2
82.0,81.2,0.0,0.0,7.9,9.9,7,1,20,76.65416666666667,0,8019.8
81.1,80.9,0.0,0.0,6.6,9.9,7,1,21,76.65416666666667,0,7858.0
80.7,80.5,0.0,0.0,5.9,9.9,7,1,22,76.65416666666667,0,7702.9
79.8,79.8,0.0,0.0,8.2,9.9,7,1,23,76.65416666666667,0,7293.2
77.0,77.0,0.0,0.0,5.8,9.9,7,2,0,75.875,0,6797.0
75.1,75.1,0.0,0.0,3.3,9.9,7,2,1,75.875,0,6356.5
74.1,74.1,0.0,0.0,4.3,9.9,7,2,2,75.875,0,6043.0
73.5,73.5,0.0,0.0,2.4,9.9,7,2,3,75.875,0,5834.8
73.4,73.4,0.0,0.0,2.3,9.9,7,2,4,75.875,0,5726.3
72.2,72.2,0.0,0.0,7.0,9.9,7,2,5,75.875,0,5761.7
72.0,72.0,0.0,0.0,5.1,9.9,7,2,6,75.875,0,5999.5
72.7,72.7,0.0,0.0,5.7,9.9,7,2,7,75.875,0,6646.6
75.1,75.1,0.0,0.0,5.2,9.9,7,2,8,75.875,0,7280.8
77.5,77.5,0.0,0.0,8.3,9.9,7,2,9,75.875,0,7720.8
80.1,80.9,0.0,0.0,6.3,9.9,7,2,10,75.875,0,8075.2
83.7,83.6,0.0,0.0,5.1,9.9,7,2,11,75.875,0,8359.1
82.9,83.1,0.0,0.0,5.7,9.9,7,2,12,75.875,0,8579.1
83.3,83.5,0.0,0.0,2.8,9.9,7,2,13,75.875,0,8597.5
82.9,83.1,0.0,0.0,7.6,9.9,7,2,14,75.875,0,8735.9
83.5,84.4,0.0,0.0,6.0,9.9,7,2,15,75.875,0,8695.9
84.2,85.3,0.0,0.0,3.1,9.9,7,2,16,75.875,0,8793.449999999999
85.4,87.6,0.0,0.0,5.4,9.9,7,2,17,75.875,0,8793.449999999999
84.0,86.2,0.0,0.0,5.1,9.9,7,2,18,75.875,0,8793.449999999999
84.8,86.6,0.0,0.0,2.9,9.9,7,2,19,75.875,0,8776.7
84.7,86.7,0.0,0.0,4.0,9.9,7,2,20,75.875,0,8553.9
83.3,85.1,0.0,0.0,4.0,9.9,7,2,21,75.875,0,8471.7
81.0,83.0,0.0,0.0,5.0,9.9,7,2,22,75.875,0,8245.5
77.0,77.0,0.0,0.0,0.0,9.9,7,2,23,75.875,0,7842.8
79.0,79.0,0.0,0.0,2.1,9.9,7,3,0,79.30833333333334,0,7382.0
79.5,79.5,0.0,0.0,4.7,9.9,7,3,1,79.30833333333334,0,6949.0
79.2,79.2,0.0,0.0,3.2,9.9,7,3,2,79.30833333333334,0,6650.7
77.6,77.6,0.0,0.0,5.2,9.9,7,3,3,79.30833333333334,0,6450.5
76.5,76.5,0.0,0.0,5.4,9.9,7,3,4,79.30833333333334,0,6299.4
76.3,76.3,0.0,0.0,2.4,9.9,7,3,5,79.30833333333334,0,6344.1
76.0,76.0,0.0,0.0,1.9,9.9,7,3,6,79.30833333333334,0,6624.8
76.1,76.1,0.0,0.0,3.6,9.9,7,3,7,79.30833333333334,0,7225.3
78.7,78.7,0.0,0.0,4.7,9.9,7,3,8,79.30833333333334,0,7888.4
80.0,80.0,0.0,0.0,5.6,9.9,7,3,9,79.30833333333334,0,8326.2
79.4,79.4,0.0,0.0,1.3,9.9,7,3,10,79.30833333333334,0,8516.2
81.4,84.0,0.0,0.0,3.9,9.9,7,3,11,79.30833333333334,0,8726.3
80.1,82.6,0.0,0.0,2.1,9.9,7,3,12,79.30833333333334,0,8784.8
80.7,83.1,0.0,0.0,1.8,9.9,7,3,13,79.30833333333334,0,8793.449999999999
82.6,85.5,0.0,0.0,2.6,9.9,7,3,14,79.30833333333334,0,8793.449999999999
83.9,86.8,0.0,0.0,1.8,9.9,7,3,15,79.30833333333334,0,8793.449999999999
84.3,86.9,0.0,0.0,5.4,9.9,7,3,16,79.30833333333334,0,8793.449999999999
82.9,85.5,0.0,0.0,5.9,9.9,7,3,17,79.30833333333334,0,8793.449999999999
84.3,86.3,0.0,0.0,4.2,9.9,7,3,18,79.30833333333334,0,8793.449999999999
84.7,87.0,0.0,0.0,2.6,9.9,7,3,19,79.30833333333334,0,8711.4
83.0,85.9,0.0,0.0,2.5,9.9,7,3,20,79.30833333333334,0,8420.8
81.6,83.7,0.0,0.0,2.1,9.9,7,3,21,79.30833333333334,0,8194.9
80.0,80.0,0.0,0.0,4.2,9.9,7,3,22,79.30833333333334,0,8013.1
79.7,79.7,0.0,0.0,2.6,9.9,7,3,23,79.30833333333334,0,7713.7
78.9,78.9,0.0,0.0,1.6,9.9,7,4,0,80.3125,0,7276.2
78.9,78.9,0.0,0.0,0.8,9.9,7,4,1,80.3125,0,6895.2
77.0,77.0,0.0,0.0,3.1,9.9,7,4,2,80.3125,0,6593.3
75.2,75.2,0.0,0.0,4.1,9.9,7,4,3,80.3125,0,6343.0
75.2,75.2,0.0,0.0,3.6,9.9,7,4,4,80.3125,0,6189.6
74.2,74.2,0.0,0.0,2.8,9.9,7,4,5,80.3125,0,6112.1
74.4,74.4,0.0,0.0,1.1,9.9,7,4,6,80.3125,0,6116.5
75.4,75.4,0.0,0.0,2.7,9.9,7,4,7,80.3125,0,6431.9
78.5,78.5,0.0,0.0,4.2,9.9,7,4,8,80.3125,0,6831.9
81.0,84.2,0.0,0.0,2.3,9.9,7,4,9,80.3125,0,7186.1
82.6,86.2,0.0,0.0,5.5,9.9,7,4,10,80.3125,0,7438.3
84.3,86.9,0.0,0.0,5.0,9.9,7,4,11,80.3125,0,7768.3
87.4,88.8,0.0,0.0,8.7,9.9,7,4,12,80.3125,0,7902.5
89.1,88.4,0.0,0.0,5.3,9.9,7,4,13,80.3125,0,7954.8
88.5,88.1,0.0,0.0,3.8,9.9,7,4,14,80.3125,0,7988.4
88.2,87.3,0.0,0.0,8.4,9.9,7,4,15,80.3125,0,7955.9
87.1,85.6,0.0,0.0,8.3,9.9,7,4,16,80.3125,0,7879.6
86.0,85.0,0.0,0.0,10.8,9.9,7,4,17,80.3125,0,7886.4
84.0,84.6,0.0,0.0,7.4,9.9,7,4,18,80.3125,0,7827.0
81.3,83.2,0.0,0.0,11.4,9.9,7,4,19,80.3125,0,7663.2
79.5,79.5,0.0,0.0,8.1,9.9,7,4,20,80.3125,0,7423.9
77.5,77.5,0.0,0.0,2.5,9.9,7,4,21,80.3125,0,7355.5
76.4,76.4,0.0,0.0,4.6,9.9,7,4,22,80.3125,0,7259.2
76.1,76.1,0.0,0.0,2.3,9.9,7,4,23,80.3125,0,7169.1
75.1,75.1,0.0,0.0,2.1,9.9,7,5,0,80.69583333333334,0,6981.9
75.1,75.1,0.0,0.0,2.5,9.9,7,5,1,80.69583333333334,0,6706.2
74.4,74.4,0.0,0.0,4.6,9.9,7,5,2,80.69583333333334,0,6460.9
73.6,73.6,0.0,0.0,4.6,9.9,7,5,3,80.69583333333334,0,6234.6
73.5,73.5,0.0,0.0,1.7,9.9,7,5,4,80.69583333333334,0,6155.7
73.0,73.0,0.0,0.0,2.3,9.9,7,5,5,80.69583333333334,0,6208.7
73.5,73.5,0.0,0.0,1.5,9.9,7,5,6,80.69583333333334,0,6415.6
74.2,74.2,0.0,0.0,2.0,9.9,7,5,7,80.69583333333334,0,6928.4
74.5,74.5,0.0,0.0,6.4,9.9,7,5,8,80.69583333333334,0,7377.0
76.8,76.8,0.0,0.0,3.7,9.9,7,5,9,80.69583333333334,0,7733.4
78.5,78.5,0.0,0.0,2.1,9.9,7,5,10,80.69583333333334,0,8049.1
79.9,79.9,0.0,0.0,4.4,9.9,7,5,11,80.69583333333334,0,8242.2
81.7,84.5,0.0,0.0,4.8,9.9,7,5,12,80.69583333333334,0,8481.8
84.0,87.9,0.0,0.0,6.2,9.9,7,5,13,80.69583333333334,0,8636.4
81.8,85.7,0.0,0.0,2.2,9.9,7,5,14,80.69583333333334,0,8673.0
82.9,87.4,0.0,0.0,9.4,9.9,7,5,15,80.69583333333334,0,8760.4
82.7,87.5,0.0,0.0,7.3,9.9,7,5,16,80.69583333333334,0,8793.449999999999
81.3,85.5,0.0,0.0,8.5,9.9,7,5,17,80.69583333333334,0,8793.449999999999
80.7,84.9,0.0,0.0,12.2,9.9,7,5,18,80.69583333333334,0,8735.3
79.6,79.6,0.0,0.0,11.5,9.9,7,5,19,80.69583333333334,0,8416.0
78.7,78.7,0.0,0.0,5.2,9.9,7,5,20,80.69583333333334,0,8131.5
78.6,78.6,0.0,0.0,5.5,9.9,7,5,21,80.69583333333334,0,8079.3
78.4,78.4,0.0,0.0,5.3,9.9,7,5,22,80.69583333333334,0,7917.6
78.4,78.4,0.0,0.0,5.9,9.9,7,5,23,80.69583333333334,0,7675.7
78.9,78.9,0.0,0.0,2.3,9.9,7,6,0,77.95416666666667,1,7332.0
79.2,79.2,0.0,0.0,5.2,9.9,7,6,1,77.95416666666667,1,6992.3
79.2,79.2,0.0,0.0,2.7,9.9,7,6,2,77.95416666666667,1,6724.8
79.2,79.2,0.0,0.0,4.6,9.9,7,6,3,77.95416666666667,1,6526.5
78.4,78.4,0.0,0.0,4.9,9.9,7,6,4,77.95416666666667,1,6402.4
77.6,77.6,0.0,0.0,5.5,9.9,7,6,5,77.95416666666667,1,6355.4
78.6,78.6,0.0,0.0,4.1,9.9,7,6,6,77.95416666666667,1,6356.3
79.2,79.2,0.0,0.0,2.5,9.9,7,6,7,77.95416666666667,1,6636.1
79.7,79.7,0.0,0.0,2.6,9.9,7,6,8,77.95416666666667,1,7009.5
81.1,86.4,0.0,0.0,7.6,9.9,7,6,9,77.95416666666667,1,7438.5
83.2,89.2,0.0,0.0,6.4,9.9,7,6,10,77.95416666666667,1,7907.0
84.4,91.3,0.0,0.0,7.0,9.9,7,6,11,77.95416666666667,1,8223.3
87.9,95.1,0.0,0.0,3.7,9.9,7,6,12,77.95416666666667,1,8470.2
89.1,96.6,0.0,0.0,7.1,9.9,7,6,13,77.95416666666667,1,8669.7
84.9,90.9,0.0,0.0,9.5,9.9,7,6,14,77.95416666666667,1,8446.0
83.8,89.3,0.0,0.0,8.3,9.9,7,6,15,77.95416666666667,1,8474.2
83.2,88.1,0.0,0.0,7.7,9.9,7,6,16,77.95416666666667,1,8216.0
84.4,89.3,0.0,0.0,7.5,9.9,7,6,17,77.95416666666667,1,8331.7
83.1,88.0,0.0,0.0,9.0,9.9,7,6,18,77.95416666666667,1,8231.3
82.6,86.2,0.0,0.0,8.1,9.9,7,6,19,77.95416666666667,1,8092.7
78.2,78.2,0.0,0.0,5.1,9.9,7,6,20,77.95416666666667,1,7931.5
77.7,77.7,0.0,0.0,4.7,9.9,7,6,21,77.95416666666667,1,7844.1
78.7,78.7,0.0,0.0,2.3,9.9,7,6,22,77.95416666666667,1,7697.8
77.9,77.9,0.0,0.0,2.3,9.9,7,6,23,77.95416666666667,1,7438.2
77.4,77.4,0.0,0.0,2.4,9.9,7,7,0,81.25833333333334,1,7156.9
77.4,77.4,0.0,0.0,2.2,9.9,7,7,1,81.25833333333334,1,6826.2
77.3,77.3,0.0,0.0,6.2,9.9,7,7,2,81.25833333333334,1,6612.0
78.0,78.0,0.0,0.0,6.1,9.9,7,7,3,81.25833333333334,1,6422.8
76.1,76.1,0.0,0.0,5.7,9.9,7,7,4,81.25833333333334,1,6265.7
75.3,75.3,0.0,0.0,2.9,9.9,7,7,5,81.25833333333334,1,6159.2
75.8,75.8,0.0,0.0,7.5,9.9,7,7,6,81.25833333333334,1,6150.8
76.5,76.5,0.0,0.0,7.0,9.9,7,7,7,81.25833333333334,1,6237.0
76.7,76.7,0.0,0.0,8.6,9.9,7,7,8,81.25833333333334,1,6423.9
77.4,77.4,0.0,0.0,9.3,9.9,7,7,9,81.25833333333334,1,6704.7
79.6,79.6,0.0,0.0,8.0,9.9,7,7,10,81.25833333333334,1,7064.4
79.9,79.9,0.0,0.0,10.6,9.9,7,7,11,81.25833333333334,1,7394.5
82.0,84.1,0.0,0.0,8.4,9.9,7,7,12,81.25833333333334,1,7578.0
83.3,85.5,0.0,0.0,8.9,9.9,7,7,13,81.25833333333334,1,7691.9
84.1,85.8,0.0,0.0,9.0,9.9,7,7,14,81.25833333333334,1,7758.9
84.4,85.7,0.0,0.0,7.2,9.9,7,7,15,81.25833333333334,1,7769.7
81.2,83.1,0.0,0.0,7.2,9.9,7,7,16,81.25833333333334,1,7761.3
80.4,82.1,0.0,0.0,12.8,9.9,7,7,17,81.25833333333334,1,7770.1
79.1,79.1,0.0,0.0,7.3,9.9,7,7,18,81.25833333333334,1,7695.4
77.7,77.7,0.0,0.0,3.9,9.9,7,7,19,81.25833333333334,1,7588.9
76.4,76.4,0.0,0.0,5.8,9.9,7,7,20,81.25833333333334,1,7404.9
74.3,74.3,0.0,0.0,3.5,9.9,7,7,21,81.25833333333334,1,7368.3
73.7,73.7,0.0,0.0,5.0,9.9,7,7,22,81.25833333333334,1,7264.7
73.4,73.4,0.0,0.0,4.0,9.9,7,7,23,81.25833333333334,1,7027.1
73.1,73.1,0.0,0.0,4.0,9.9,7,8,0,78.22500000000001,0,6693.9
72.2,72.2,0.0,0.0,0.0,9.9,7,8,1,78.22500000000001,0,6398.8
72.4,72.4,0.0,0.0,1.3,9.9,7,8,2,78.22500000000001,0,6173.7
71.7,71.7,0.0,0.0,0.0,9.9,7,8,3,78.22500000000001,0,6015.8
72.4,72.4,0.0,0.0,1.8,9.9,7,8,4,78.22500000000001,0,5970.4
72.2,72.2,0.0,0.0,2.1,9.9,7,8,5,78.22500000000001,0,6057.3
70.8,70.8,0.0,0.0,3.6,9.9,7,8,6,78.22500000000001,0,6339.4
70.0,70.0,0.0,0.0,4.5,9.9,7,8,7,78.22500000000001,0,6817.3
70.6,70.6,0.0,0.0,3.6,9.9,7,8,8,78.22500000000001,0,7293.2
69.1,69.1,0.0,0.0,8.0,9.9,7,8,9,78.22500000000001,0,7504.1
69.1,69.1,0.0,0.0,6.8,9.9,7,8,10,78.22500000000001,0,7663.4
71.6,71.6,0.0,0.0,3.4,9.9,7,8,11,78.22500000000001,0,7717.9
71.6,71.6,0.0,0.0,5.1,9.9,7,8,12,78.22500000000001,0,7716.9
72.3,72.3,0.0,0.0,5.7,9.9,7,8,13,78.22500000000001,0,7732.7
76.1,76.1,0.0,0.0,5.1,9.9,7,8,14,78.22500000000001,0,7800.2
77.3,77.3,0.0,0.0,2.7,9.9,7,8,15,78.22500000000001,0,7898.5
77.9,77.9,0.0,0.0,1.8,9.9,7,8,16,78.22500000000001,0,7983.7
76.7,76.7,0.0,0.0,2.8,9.9,7,8,17,78.22500000000001,0,8085.6
76.8,76.8,0.0,0.0,3.2,9.9,7,8,18,78.22500000000001,0,8023.4
77.5,77.5,0.0,0.0,2.8,9.9,7,8,19,78.22500000000001,0,7710.1
76.0,76.0,0.0,0.0,4.1,9.9,7,8,20,78.22500000000001,0,7469.3
75.2,75.2,0.0,0.0,2.4,9.9,7,8,21,78.22500000000001,0,7348.8
74.3,74.3,0.0,0.0,4.0,9.9,7,8,22,78.22500000000001,0,7179.7
73.7,73.7,0.0,0.0,3.9,9.9,7,8,23,78.22500000000001,0,6846.3
73.2,73.2,0.0,0.0,1.3,9.9,7,9,0,73.35833333333333,0,6398.1
72.3,72.3,0.0,0.0,2.8,9.9,7,9,1,73.35833333333333,0,6047.4
72.0,72.0,0.0,0.0,2.6,9.9,7,9,2,73.35833333333333,0,5815.3
71.2,71.2,0.0,0.0,4.5,9.9,7,9,3,73.35833333333333,0,5643.6
71.2,71.2,0.0,0.0,3.5,9.9,7,9,4,73.35833333333333,0,5576.7
70.4,70.4,0.0,0.0,5.8,9.9,7,9,5,73.35833333333333,0,5648.8
70.2,70.2,0.0,0.0,4.9,9.9,7,9,6,73.35833333333333,0,5946.7
71.1,71.1,0.0,0.0,2.0,9.9,7,9,7,73.35833333333333,0,6598.5
72.9,72.9,0.0,0.0,1.6,9.9,7,9,8,73.35833333333333,0,7279.5
76.2,76.2,0.0,0.0,5.3,9.9,7,9,9,73.35833333333333,0,7745.5
79.2,79.2,0.0,0.0,4.5,9.9,7,9,10,73.35833333333333,0,8080.1
82.1,82.6,0.0,0.0,6.4,9.9,7,9,11,73.35833333333333,0,8279.5
83.7,84.1,0.0,0.0,7.6,9.9,7,9,12,73.35833333333333,0,8465.2
85.3,84.7,0.0,0.0,7.5,9.9,7,9,13,73.35833333333333,0,8504.5
86.5,84.9,0.0,0.0,6.0,9.9,7,9,14,73.35833333333333,0,8636.7
88.0,86.5,0.0,0.0,8.8,9.9,7,9,15,73.35833333333333,0,8774.0
87.5,85.9,0.0,0.0,4.6,9.9,7,9,16,73.35833333333333,0,8793.449999999999
87.1,85.9,0.0,0.0,4.4,9.9,7,9,17,73.35833333333333,0,8793.449999999999
87.2,85.4,0.0,0.0,6.3,9.9,7,9,18,73.35833333333333,0,8793.449999999999
85.7,84.6,0.0,0.0,5.5,9.9,7,9,19,73.35833333333333,0,8762.9
84.3,83.6,0.0,0.0,2.5,9.9,7,9,20,73.35833333333333,0,8434.5
82.6,83.0,0.0,0.0,2.2,9.9,7,9,21,73.35833333333333,0,8347.5
81.0,82.0,0.0,0.0,2.0,9.9,7,9,22,73.35833333333333,0,8186.0
81.0,82.1,0.0,0.0,2.1,9.9,7,9,23,73.35833333333333,0,7785.7
79.5,79.5,0.0,0.0,2.1,9.9,7,10,0,79.24583333333334,0,7280.9
78.0,78.0,0.0,0.0,0.9,9.9,7,10,1,79.24583333333334,0,6857.8
77.4,77.4,0.0,0.0,3.6,9.9,7,10,2,79.24583333333334,0,6574.2
